"","X","FOLIOVIV","FOLIOHOG","tam_loc","sexo_jefe","edad_jefe","educa_jefe","tot_integ","p12_64","p65mas","remesas","ing_cor","int0a12","int12a64","int65a98","depdemog","muj12a49","tot_per","ltot_per","p_esc3","p_esc5b","trab_sub","trab_ind","trab_s_pago","seg_alim2","seg_alim3","seg_alim_a","seg_pop","ss","jtrab_ind","ssjtrabind","con_remesas","viv_prop","viv_rent","tot_cuar","bao13","piso_fir","piso_rec","combustible","sin_refri","sin_vehi","sin_compu","sin_vidvd","sin_telef","sin_horno","factor","rururb","tamhogesc","ict","ictpc","finalMemb_rur"
"34718",34718,2760869224,1,4,2,44,6,5,3,0,0,27039.17,2,3,0,0.666666666666667,2,5,1.6094379124341,0,0,2,1,0,1,1,0,4,0,1,0,0,1,0,3,0,1,0,1,0,1,1,0,1,1,339,1,4.136,7684.96787865,1858.82588942215,3
"34719",34719,2760869225,1,4,1,50,6,5,5,0,0,11957.79,0,5,0,0,2,5,1.6094379124341,1,0,2,1,1,1,0,0,4,1,0,0,0,1,0,4,0,1,0,1,0,1,1,0,1,1,339,1,4.3949,2678.46224519,610.22028833193,1
"34720",34720,2760869802,1,4,1,62,10,4,3,0,0,45968.84,1,3,0,0.333333333333333,1,4,1.38629436111989,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,1,1,339,1,3.4654,12956.20129702,3739.44326687251,3
"34721",34721,2760869805,1,4,1,39,8,5,3,0,0,11114.75,2,3,0,0.666666666666667,1,5,1.6094379124341,1,1,0,1,0,0,0,0,5,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,1,1,339,1,4.136,2594.7219321,628.108784356867,3
"34722",34722,2760869908,1,4,1,29,6,5,2,0,0,17810.59,3,2,0,1.5,1,5,1.6094379124341,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,5,0,1,0,1,0,1,1,1,1,0,339,1,4.2036,4203.39027127,1000.71221602198,3
"34723",34723,2760869909,1,4,1,35,6,4,3,0,0,13175.63,1,3,0,0.333333333333333,1,4,1.38629436111989,1,0,1,0,0,0,1,1,4,0,0,0,0,1,0,4,0,1,0,1,0,1,1,0,1,1,339,1,3.4329,3055.01034345,890.629859142416,1
"34724",34724,2760869910,1,4,1,32,4,5,2,0,0,18964.83,3,2,0,1.5,1,5,1.6094379124341,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,339,1,4.1334,4899.98740271,1186.2197713045,3
"34725",34725,2760871301,1,4,1,64,3,6,5,0,0,45339.71,1,5,0,0.2,2,6,1.79175946922805,0,0,1,3,1,1,1,1,5,0,1,0,0,1,0,6,0,1,0,1,0,0,1,1,0,1,322,1,5.7107,13054.30577112,2286.76282611939,2
"34726",34726,2760871302,1,4,1,33,6,4,2,0,0,17405.92,2,2,0,1,1,4,1.38629436111989,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,5,0,0,1,0,0,1,1,1,1,1,322,1,3.4303,4596.01568171,1340.53755698044,1
"34727",34727,2760871303,1,4,1,26,6,4,2,0,0,9298.53,2,2,0,1,1,4,1.38629436111989,1,0,0,1,0,0,1,1,2,0,1,0,0,1,0,2,0,0,0,1,0,1,1,1,1,1,322,1,3.3952,1441.60611446,425.306701949811,3
"34728",34728,2760871304,1,4,1,32,6,2,2,0,0,4935.2,0,2,0,0,1,2,0.693147180559945,0,1,1,0,0,1,1,1,2,0,0,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,322,1,1.989,435.47695074,219.439894791352,5
"34729",34729,2760871305,1,4,1,36,6,5,5,0,0,20450.24,0,5,0,0,3,5,1.6094379124341,0,0,1,1,0,0,0,1,5,1,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,322,1,4.1386,5506.4012301,1331.25690574107,1
"34730",34730,2760871306,1,4,1,59,4,3,3,0,0,14518.1,0,3,0,0,1,3,1.09861228866811,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,1,322,1,2.6947,4143.03783053,1538.10536628567,5
"34731",34731,2760871307,1,4,1,69,3,4,2,1,0,12894.32,1,2,1,1,1,4,1.38629436111989,1,0,0,1,0,0,0,0,4,2,1,0,0,1,0,5,0,1,0,0,0,1,1,1,0,1,322,1,3.7217,2591.58651856,697.07612611441,1
"34732",34732,2760871308,1,4,1,27,6,4,2,0,0,17107.53,2,2,0,1,1,4,1.38629436111989,0,0,1,1,0,0,1,0,3,1,0,0,0,1,0,3,0,1,0,1,0,1,1,0,1,1,322,1,3.3952,4844.56768222,1427.59274334943,3
"34733",34733,2760871309,1,4,1,39,6,4,4,0,0,34669.84,0,4,0,0,2,4,1.38629436111989,0,0,2,1,1,1,1,1,0,3,1,0,0,1,0,4,0,1,0,1,0,0,1,1,0,1,322,1,3.4329,9769.73532966,2846.62187353549,4
"34734",34734,2760871416,1,4,1,41,6,5,5,0,0,17000.19,0,5,0,0,2,5,1.6094379124341,0,0,0,2,0,0,1,1,5,0,1,0,0,1,0,7,0,1,0,1,0,1,1,0,1,1,322,1,4.1386,4497.66291593,1087.51788429179,1
"34735",34735,2760871417,1,4,1,32,6,4,3,0,0,6735.79,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,1,2,1,0,0,0,4,0,1,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,322,1,3.4329,1066.34153849,311.332820207405,1
"34736",34736,2760871418,1,4,1,30,6,4,2,0,0,9541.64,2,2,0,1,1,4,1.38629436111989,0,0,1,1,0,1,0,1,3,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,322,1,3.4303,2461.29529516,718.224527055943,3
"34737",34737,2760871419,1,4,1,62,3,2,1,1,0,11066.52,0,1,1,1,0,2,0.693147180559945,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,1,322,1,1.989,1642.08800694,826.0819542182,5
"34738",34738,2760871420,1,4,2,34,8,6,3,0,0,15115.12,3,3,0,1,2,6,1.79175946922805,0,1,0,2,0,0,0,0,6,0,1,0,0,1,0,4,0,1,0,1,0,1,1,0,1,1,322,1,4.8716,4118.69029075,846.243922068725,2
"34739",34739,2760871521,1,4,2,23,6,4,2,0,0,9023.33,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,322,1,3.4303,2314.43794784,675.412718374486,3
"34740",34740,2760871523,1,4,1,50,3,5,4,0,0,11729.64,1,4,0,0.25,3,5,1.6094379124341,1,1,0,1,0,1,1,1,5,0,1,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,322,1,4.3923,2315.63387059,527.975359285568,1
"34741",34741,2760871524,1,4,2,57,6,5,3,0,0,10717.26,2,3,0,0.666666666666667,1,5,1.6094379124341,0,0,2,1,0,1,1,1,5,0,1,0,0,1,0,2,0,1,0,1,0,1,1,1,1,1,322,1,4.4599,2893.69378679,649.600593463979,3
"34742",34742,2760871525,1,4,1,49,4,1,1,0,0,9949.51,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,3,0,1,0,1,1,1,1,1,1,1,322,1,1,2347.11533534,2347.11533534,5
"34743",34743,2760871611,1,4,1,44,6,4,3,0,0,27208.52,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,1,1,0,0,0,0,4,1,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,322,1,3.3978,7517.55754943,2213.18363335982,1
"34744",34744,2760871612,1,4,1,22,6,3,2,0,0,8434.05,0,2,0,0,1,2,0.693147180559945,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,1,322,1,2.6921,1115.31616227,414.920791304186,5
"34745",34745,2760871614,1,4,1,63,6,1,1,0,0,9307.97,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,322,1,1,2078.9064764,2078.9064764,5
"34746",34746,2760871615,1,4,1,58,5,5,5,0,0,14032.11,0,5,0,0,1,5,1.6094379124341,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,3,0,0,1,1,0,1,1,1,1,1,322,1,4.6837,3804.67450335,813.108910337981,1
"34747",34747,2760887016,1,4,1,54,3,7,6,0,0,55384.69,1,6,0,0.166666666666667,2,7,1.94591014905531,0,1,5,1,2,0,0,0,5,0,0,0,0,1,0,5,1,1,0,0,0,0,1,0,1,1,383,1,6.7052,16249.80415537,2424.31386914186,2
"34748",34748,2760887017,1,4,2,64,3,5,5,0,0,31389.16,0,5,0,0,3,5,1.6094379124341,0,0,3,1,0,0,0,0,2,3,1,0,0,1,0,7,1,1,0,0,0,1,1,1,0,1,383,1,4.6837,9079.02469702,1939.21651622008,4
"34749",34749,2760887018,1,4,1,38,6,5,2,0,0,26381.46,3,2,0,1.5,1,5,1.6094379124341,1,0,1,0,0,0,0,0,1,5,0,0,0,1,0,3,1,1,0,0,0,0,1,0,1,1,383,1,4.1334,7516.22283483,1819.16974762423,4
"34750",34750,2760887019,1,4,1,68,5,5,3,2,0,62193.38,0,3,2,0.666666666666667,1,5,1.6094379124341,0,0,3,0,0,0,0,0,1,3,0,0,0,1,0,6,0,0,1,0,0,0,0,1,1,0,383,1,4.9725,18412.60761012,3703.68629665561,4
"34751",34751,2760887020,1,4,1,40,6,3,3,0,0,37207.5,0,3,0,0,1,3,1.09861228866811,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,4,1,1,0,0,0,1,1,0,1,1,383,1,2.4384,9714.91547899,3984.72518003199,5
"34752",34752,2760887711,1,4,1,73,4,6,3,2,0,38544.42,1,3,2,1,1,6,1.79175946922805,0,0,1,2,0,1,1,0,5,1,0,0,0,1,0,6,1,1,0,1,0,1,1,0,1,0,383,1,5.6756,10425.04514786,1837.64196699204,1
"34753",34753,2760887712,1,4,1,53,7,4,3,0,0,69565.35,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0,5,1,0,1,0,0,0,0,0,1,0,383,1,3.6866,20183.51930829,5475.56173935062,4
"34754",34754,2760887713,1,4,2,80,1,1,0,1,0,8715.08,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,3,0,1,0,0,0,1,1,1,1,1,383,1,1,1412.83459537,1412.83459537,5
"34755",34755,2760887714,1,4,1,39,7,4,2,0,0,35321.73,2,2,0,1,1,4,1.38629436111989,1,0,2,0,0,1,1,0,0,4,0,0,0,1,0,4,1,0,1,0,0,0,1,1,1,1,383,1,3.4654,9824.90928117,2835.85579764818,4
"34756",34756,2760887715,1,4,1,54,8,7,5,0,0,41436.55,2,5,0,0.4,2,7,1.94591014905531,0,0,3,1,0,1,0,0,6,1,0,0,0,0,0,4,1,1,0,0,0,1,1,1,1,0,383,1,6.3787,11599.02873095,1819.24333029457,2
"34757",34757,2760887721,1,4,1,36,7,3,2,0,0,10106.54,1,2,0,0.5,1,3,1.09861228866811,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,1,1,383,1,2.7272,1719.65418011,631.190004440452,5
"34758",34758,2760887722,1,4,2,42,8,4,4,0,0,35606.52,0,4,0,0,1,4,1.38629436111989,0,0,2,0,0,0,0,0,1,4,0,0,0,1,0,4,0,1,0,0,0,1,1,1,1,0,383,1,3.4004,10463.53530469,3077.85428322844,4
"34759",34759,2760887723,1,4,1,40,6,4,2,0,0,7947.53,2,2,0,1,1,4,1.38629436111989,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,383,1,3.4303,1346.74659567,393.311633288634,3
"34760",34760,2760887724,1,4,2,31,8,3,1,0,0,12858.3,2,1,0,2,1,3,1.09861228866811,1,0,1,0,0,0,0,0,3,1,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,383,1,2.4358,3474.94991494,1427.20490801379,3
"34761",34761,2760887725,1,4,1,43,6,6,5,0,0,28696.69,1,5,0,0.2,1,6,1.79175946922805,0,0,2,1,0,0,0,1,2,2,1,0,0,1,0,3,0,1,0,0,0,1,1,1,1,1,383,1,4.8092,8107.27335505,1686.57626113491,4
"34762",34762,2760887806,1,4,1,68,3,3,1,2,0,16391.78,0,1,2,2,0,3,1.09861228866811,0,0,2,0,0,1,1,1,3,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,383,1,2.9835,3940.85827099,1321.54911043741,5
"34763",34763,2760887807,1,4,2,31,8,3,3,0,0,27713.1,0,3,0,0,2,3,1.09861228866811,0,0,2,0,0,1,1,1,2,1,0,0,0,1,0,4,1,1,0,0,0,1,1,1,1,1,383,1,2.6947,7422.39668774,2755.0715804134,1
"34764",34764,2760887808,1,4,1,17,7,2,2,0,0,13825.96,0,2,0,0,1,2,0.693147180559945,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,1,1,383,1,1.7002,3190.64630854,1877.04182363251,5
"34765",34765,2760887809,1,4,2,29,6,5,2,0,0,24084.99,3,2,0,1.5,1,5,1.6094379124341,1,0,1,0,0,1,0,0,0,5,0,0,0,1,0,3,1,0,1,0,0,1,1,0,1,1,383,1,4.1685,6431.5756962,1543.65939695334,4
"34766",34766,2760887810,1,4,1,56,6,3,3,0,0,19426.22,0,3,0,0,2,3,1.09861228866811,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,4,1,1,0,0,0,1,1,1,1,1,383,1,2.6947,4258.51488629,1580.95876583293,1
"34767",34767,2760887902,1,4,1,61,4,4,4,0,0,54230.35,0,4,0,0,1,4,1.38629436111989,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,4,1,0,1,0,0,0,0,1,0,1,383,1,3.978,15484.06543606,3893.17331223228,4
"34768",34768,2760887903,1,4,1,35,10,4,2,0,0,49451.07,2,2,0,1,1,4,1.38629436111989,0,0,1,1,0,0,0,0,0,4,0,0,0,0,1,4,1,1,0,0,0,0,1,0,1,1,383,1,3.4303,15940.3442725,4647.63273547503,4
"34769",34769,2760887904,1,4,1,26,8,3,2,0,0,22671.17,1,2,0,0.5,1,3,1.09861228866811,1,0,2,0,0,1,0,0,3,0,0,0,0,0,1,3,0,1,0,0,0,1,1,0,1,1,383,1,2.6921,7254.89243553,2695.51076688459,3
"34770",34770,2760887905,1,4,2,37,6,4,4,0,0,10917.36,0,4,0,0,3,4,1.38629436111989,0,0,2,0,0,1,1,0,3,0,0,0,0,0,1,3,0,1,0,1,0,1,1,0,1,1,383,1,3.4329,3220.57171703,938.857705447289,1
"34771",34771,2760926211,1,4,2,55,6,6,3,0,0,19005.3,3,3,0,1,2,6,1.79175946922805,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,1,361,1,5.163,5104.13108853,989.404239498354,3
"34772",34772,2760926212,1,4,1,60,4,7,5,0,0,34189.08,2,5,0,0.4,2,7,1.94591014905531,0,0,3,0,0,0,0,0,6,0,0,0,0,1,0,4,1,1,0,1,0,1,0,1,1,1,361,1,6.3787,9582.83869871,1503.16167850973,2
"34773",34773,2760926213,1,4,1,65,4,4,3,1,0,31301.99,0,3,1,0.333333333333333,1,4,1.38629436111989,1,0,4,0,0,0,0,0,3,0,0,0,0,1,0,4,0,1,0,1,0,1,1,0,1,1,361,1,3.978,9008.76705542,2265.39594153343,1
"34774",34774,2760926214,1,4,2,47,4,2,2,0,0,18407.57,0,2,0,0,2,2,0.693147180559945,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,361,1,1.989,4906.41771779,2467.27336238813,5
"34775",34775,2760926215,1,4,1,45,4,4,4,0,0,37358.83,0,4,0,0,2,4,1.38629436111989,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,3,0,1,0,1,0,1,1,1,1,1,361,1,3.4004,10854.60514394,3192.86129394777,1
"34776",34776,2760926216,1,4,1,30,8,4,2,0,0,22702.48,2,2,0,1,1,4,1.38629436111989,0,0,1,1,0,0,0,1,3,0,1,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,361,1,3.4654,6305.55824623,1820.28731062215,3
"34777",34777,2760926217,1,4,1,43,10,3,3,0,0,58931.87,0,3,0,0,2,3,1.09861228866811,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,5,1,0,1,0,0,1,0,1,1,0,361,1,2.6947,16804.25762591,6236.66913790403,4
"34778",34778,2760926218,1,4,1,55,4,5,5,0,0,21734.27,0,5,0,0,2,5,1.6094379124341,0,1,1,1,0,0,0,0,0,5,0,0,0,1,0,4,1,1,0,0,0,1,1,1,1,0,361,1,4.3949,5805.85725827,1321.81668713054,4
"34779",34779,2760926219,1,4,1,29,6,5,2,0,0,22200.12,3,2,0,1.5,1,5,1.6094379124341,1,0,1,0,0,1,1,0,5,0,0,0,0,1,0,5,0,1,0,0,1,1,1,0,1,1,361,1,4.1685,5851.10661688,1404.40808849226,3
"34780",34780,2760926322,1,4,1,67,1,1,0,1,0,11850.36,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,361,1,1,2599.84886416,2599.84886416,5
"34781",34781,2760926324,1,4,1,49,8,5,5,0,0,29643.44,0,5,0,0,3,5,1.6094379124341,1,0,3,0,0,0,0,0,5,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,1,1,361,1,4.9725,7981.74234254,1605.97583560382,2
"34782",34782,2760926325,1,4,1,38,6,4,3,0,0,27403.22,1,3,0,0.333333333333333,2,4,1.38629436111989,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,361,1,3.4329,7292.03984928,2124.8719010982,1
"34783",34783,2760926406,1,4,1,35,6,4,4,0,0,38378.91,0,4,0,0,2,4,1.38629436111989,0,0,3,0,0,1,0,0,3,0,0,0,0,1,0,5,0,1,0,0,0,1,1,0,1,1,361,1,3.7217,11290.3473489,3034.38456858425,1
"34784",34784,2760926407,1,4,1,42,6,3,3,0,0,19357.94,0,3,0,0,2,3,1.09861228866811,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,4,1,1,0,0,0,0,1,1,1,1,361,1,2.6947,5697.51775796,2114.97103869076,5
"34785",34785,2760926408,1,4,2,45,6,4,4,0,0,43747.67,0,4,0,0,2,4,1.38629436111989,1,0,2,1,0,0,0,0,0,2,1,0,0,1,0,4,0,1,0,0,0,1,0,0,1,1,361,1,3.6892,13661.73244789,3703.89831071506,4
"34786",34786,2760926409,1,4,1,75,3,6,3,1,0,31402.01,2,3,1,1,1,6,1.79175946922805,1,0,2,0,0,1,0,0,6,0,0,0,0,1,0,4,0,1,0,1,1,1,1,0,1,1,361,1,5.3842,9258.93850816,1720.46408160172,3
"34787",34787,2760926410,1,4,1,62,1,5,5,0,0,45715.58,0,5,0,0,1,5,1.6094379124341,0,0,3,1,0,1,1,0,4,0,0,0,0,1,0,4,0,1,0,0,0,1,1,1,1,1,361,1,4.3949,13590.83039683,3093.1819374343,1
"34788",34788,2760926501,1,4,1,75,3,1,0,1,0,7971.58,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,361,1,1,1878.41736638,1878.41736638,5
"34789",34789,2760926502,1,4,2,75,1,4,1,1,0,15653.85,1,1,1,2,1,3,1.09861228866811,0,0,0,1,0,1,1,1,4,0,1,0,0,1,0,4,0,1,0,0,0,1,1,1,1,1,361,1,3.3952,3946.64549823,1163.12461658518,3
"34790",34790,2760926504,1,4,1,52,4,2,2,0,0,127550.55,0,2,0,0,1,2,0.693147180559945,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11,1,0,1,0,0,0,1,1,1,0,361,1,1.989,36591.14967072,18397.254233645,1
"34791",34791,2760926505,1,4,1,57,3,3,2,0,0,18557.29,1,2,0,0.5,0,3,1.09861228866811,1,0,1,1,0,0,0,1,3,0,0,0,0,1,0,4,0,1,0,0,0,1,1,0,1,0,361,1,2.7272,5114.47184086,1875.98967470666,1
"34792",34792,2761006611,1,4,1,45,6,4,4,0,0,27229.1,0,4,0,0,2,4,1.38629436111989,0,0,3,1,2,1,0,0,4,4,0,0,0,0,0,5,0,1,0,1,0,1,1,0,0,1,321,1,3.4004,7649.66039268,2250.34136945065,4
"34793",34793,2761006612,1,4,2,69,1,3,2,1,0,7155.34,0,2,1,0.5,2,3,1.09861228866811,0,0,1,1,1,0,0,0,3,0,1,0,0,1,0,5,0,1,0,1,0,1,1,1,1,1,321,1,2.9835,1606.04609371,538.974222795374,1
"34794",34794,2761006613,1,4,1,31,3,6,3,0,0,36982.29,2,3,0,0.666666666666667,1,5,1.6094379124341,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,1,321,1,4.8742,10809.34227749,2218.45974262238,3
"34795",34795,2761006614,1,4,1,30,6,5,3,0,0,21388.33,2,3,0,0.666666666666667,2,5,1.6094379124341,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0,1,1,1,1,1,1,1,321,1,4.1685,6284.38617428,1508.34944807005,3
"34796",34796,2761006615,1,4,1,54,3,5,4,0,0,33737.66,1,4,0,0.25,2,5,1.6094379124341,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,4,0,1,0,0,0,0,1,1,1,1,321,1,4.6811,9614.27399328,2054.63568248489,1
"34797",34797,2761006616,1,4,2,45,1,9,5,0,0,25304.87,3,5,0,0.6,2,8,2.07944154167984,0,0,3,0,0,0,0,1,4,0,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,321,1,7.5663,7028.36129547,929.771168929331,2
"34798",34798,2761006617,1,4,1,33,6,5,2,0,0,26738.26,2,2,0,1,1,4,1.38629436111989,1,0,1,0,0,0,0,0,4,3,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,321,1,4.1685,7412.4913268,1778.97560916397,3
"34799",34799,2761006619,1,4,2,25,8,3,2,0,0,106171.15,1,2,0,0.5,1,3,1.09861228866811,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,1,321,1,2.6921,34490.96651995,12812.5473124884,3
"34800",34800,2761006707,1,4,1,43,6,4,3,0,0,12162.29,1,3,0,0.333333333333333,2,4,1.38629436111989,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,1,1,1,1,1,0,1,0,321,1,3.6866,2638.40020956,716.401782010524,1
"34801",34801,2761006708,1,4,2,51,6,6,5,0,0,66542.98,1,5,0,0.2,1,6,1.79175946922805,0,0,3,0,0,0,0,0,1,5,0,0,0,1,0,5,1,1,0,1,0,0,0,1,0,0,321,1,5.4219,18817.31308572,3471.42791009056,4
"34802",34802,2761006802,1,4,1,33,6,4,2,0,0,17977.39,2,2,0,1,1,4,1.38629436111989,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,4,0,1,0,0,0,1,1,0,1,0,321,1,3.4303,4997.2636386,1457.50923785092,3
"34803",34803,2761006803,1,4,1,38,10,4,3,0,0,26870.01,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,9,1,0,1,0,0,0,1,0,1,1,321,1,3.4654,6705.28309097,1935.63470045882,1
"34804",34804,2761006804,1,4,1,30,6,6,4,0,0,21591.38,2,4,0,0.5,1,6,1.79175946922805,0,0,1,2,0,1,1,1,5,0,1,0,0,1,0,3,0,1,0,0,0,1,1,1,1,1,321,1,5.1656,5394.46356191,1045.11173182399,3
"34805",34805,2761006805,1,4,1,37,8,5,3,0,0,14474.81,2,3,0,0.666666666666667,1,5,1.6094379124341,1,0,3,0,0,1,0,0,5,1,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,0,321,1,4.1711,4001.01222377,959.982576243677,3
"34806",34806,2761006920,1,4,1,36,6,7,4,0,0,48735.86,3,4,0,0.75,3,7,1.94591014905531,0,0,1,0,0,0,0,0,6,1,0,0,0,1,0,3,0,1,0,0,0,1,1,0,1,1,321,1,5.5799,14756.69398563,2645.43699450349,2
"34807",34807,2761006921,1,4,1,63,1,2,2,0,0,21619.46,0,2,0,0,0,2,0.693147180559945,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,321,1,1.989,6329.16283483,3182.58010800905,5
"34808",34808,2761006922,1,4,1,78,1,4,2,2,0,45813.34,0,2,2,1,2,4,1.38629436111989,1,0,2,1,0,0,0,0,3,2,0,0,0,1,0,4,1,1,0,1,0,0,0,1,1,0,321,1,3.978,13850.12066152,3482.42801948718,1
"34809",34809,2761006923,1,4,1,65,1,2,1,1,0,12018.62,0,1,1,1,0,2,0.693147180559945,0,1,1,1,1,0,1,0,2,0,0,0,0,1,0,2,0,1,0,1,0,1,1,0,1,1,321,1,1.989,3127.1164805,1572.70260457516,5
"34810",34810,2761006924,1,4,1,72,3,4,1,2,0,21259.23,1,1,2,3,1,4,1.38629436111989,0,0,1,0,0,1,1,0,1,3,0,0,0,1,0,4,0,1,0,0,0,1,1,1,1,1,321,1,3.6866,5980.17883308,1622.86807168665,4
"34811",34811,2761011006,1,4,2,38,4,1,1,0,0,5965.57,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,4,0,0,1,1,0,1,1,1,1,0,275,1,1,1279.71989651,1279.71989651,5
"34812",34812,2761011007,1,4,1,55,4,4,3,0,0,17217.23,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,1,2,0,1,1,1,4,0,1,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,275,1,3.7217,5055.69237847,1359.16760579036,1
"34813",34813,2761011008,1,4,2,42,6,5,5,0,0,16886.5,0,5,0,0,1,5,1.6094379124341,1,0,3,0,0,1,1,1,5,0,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,0,275,1,4.1061,4666.26562397,1137.17925135043,3
"34814",34814,2761011009,1,4,2,72,4,2,1,1,0,11798.43,0,1,1,1,1,2,0.693147180559945,0,0,0,1,0,1,1,1,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,275,1,1.989,2857.23764495,1437.01691551031,5
"34815",34815,2761011011,1,4,1,55,3,1,1,0,0,9588.62,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,275,1,1,2511.29742465,2511.29742465,5
"34816",34816,2761011201,1,4,2,82,4,3,2,1,0,15157.62,0,2,1,0.5,1,3,1.09861228866811,1,0,1,0,0,0,1,0,3,1,0,0,0,1,0,4,0,1,0,1,0,1,0,0,1,0,275,1,2.9835,3721.10133419,1247.89168231607,1
"34817",34817,2761011202,1,4,2,63,3,7,5,1,0,29827.6,1,5,1,0.4,1,7,1.94591014905531,0,0,3,0,0,0,0,0,7,0,0,0,0,1,0,3,0,1,0,1,0,1,1,1,1,1,275,1,6.6701,8467.64481578,1270.34301071648,2
"34818",34818,2761011203,1,4,1,56,3,6,5,0,0,29376.01,1,5,0,0.2,2,6,1.79175946922805,0,0,3,0,0,0,1,1,6,0,0,0,0,1,0,4,0,1,0,1,0,1,1,1,1,1,275,1,5.1331,8022.20263147,1563.64297042138,2
"34819",34819,2761011204,1,4,1,35,10,5,2,0,0,28388.69,3,2,0,1.5,1,5,1.6094379124341,0,0,1,1,0,1,1,0,0,5,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,0,275,1,4.1685,8586.42801452,2060.59650102435,4
